age,occupation_status,years_employed,annual_income,credit_score,credit_history_years,savings_assets,current_debt,defaults_on_file,delinquencies_last_2yrs,derogatory_marks,product_type,loan_intent,loan_amount,interest_rate,debt_to_income_ratio,loan_to_income_ratio,payment_to_income_ratio
30,0,9.9,37709,613,6.6,241,5471,0,1,0,2,4,24400,14.11,0.145,0.647,0.216
27,1,3.6,49884,489,0.1,7,17923,0,2,0,1,4,48300,14.0,0.359,0.968,0.323
58,2,0.9,36745,790,23.0,9921,14760,0,0,0,1,1,23100,6.07,0.402,0.629,0.21
48,2,0.2,33786,676,6.6,366,6956,0,0,0,2,4,29800,12.57,0.206,0.882,0.294
43,0,3.7,24104,649,18.6,13350,8554,0,1,0,2,2,13800,13.34,0.355,0.573,0.191
39,0,13.6,78424,680,7.1,1169,30837,0,0,0,0,4,70000,17.9,0.393,0.893,0.298
27,0,5.9,69698,651,3.3,4037,26569,0,0,0,0,0,59200,17.8,0.381,0.849,0.283
24,2,0.4,15000,565,2.5,89,5495,0,0,0,0,5,1500,21.04,0.366,0.1,0.033
22,1,1.0,107806,660,1.9,1079,15495,0,0,0,0,4,8200,18.83,0.144,0.076,0.025
48,0,10.3,19723,599,22.9,11970,1319,0,1,1,2,5,26900,16.39,0.067,1.364,0.455
37,0,18.3,66285,730,18.5,3472,24819,0,0,0,0,2,70000,15.6,0.374,1.056,0.352
18,0,0.0,29834,684,1.3,405,7749,0,0,0,2,1,8100,12.58,0.26,0.272,0.091
42,0,22.0,22166,637,9.9,615,1558,0,1,0,2,5,26100,14.05,0.07,1.177,0.392
48,0,5.7,99109,792,9.6,1361,9624,0,0,0,0,0,33300,14.94,0.097,0.336,0.112
18,0,0.0,63110,636,1.9,15,16094,0,1,0,0,1,38600,20.72,0.255,0.612,0.204
27,0,1.5,41138,681,8.1,2630,4700,0,0,0,2,2,1500,11.42,0.114,0.036,0.012
40,0,7.7,75909,628,20.3,10108,7499,0,2,0,0,1,36000,19.03,0.099,0.474,0.158
40,0,8.0,48854,644,14.5,7816,12205,0,1,0,0,2,45800,19.23,0.25,0.937,0.312
18,1,1.0,100663,565,0.5,251,42924,0,1,1,0,1,66100,21.51,0.426,0.657,0.219
29,0,2.4,52932,714,1.6,47,24263,0,0,0,0,1,69300,17.15,0.458,1.309,0.436
18,2,0.5,15102,595,0.2,5,4729,0,1,0,0,5,1500,22.54,0.313,0.099,0.033
34,0,4.2,54394,723,12.0,5487,6408,0,0,0,0,2,25800,15.71,0.118,0.474,0.158
21,1,1.0,36635,653,1.1,98,6964,0,0,0,1,2,18900,9.0,0.19,0.516,0.172
35,2,0.9,15000,674,6.5,133,4202,0,0,1,2,3,27000,12.68,0.28,1.8,0.6
47,0,20.4,78718,733,1.9,113,23903,0,0,0,1,4,22200,7.88,0.304,0.282,0.094
18,1,1.0,78963,558,1.6,601,5670,0,1,0,0,1,61800,21.54,0.072,0.783,0.261
36,0,5.6,113425,704,8.8,1239,36771,0,0,0,2,5,100000,10.04,0.324,0.882,0.294
36,2,0.1,15000,722,9.1,2202,4204,0,0,0,0,5,1500,17.01,0.28,0.1,0.033
38,1,7.2,25609,618,3.1,2524,8590,0,0,0,2,5,23200,14.08,0.335,0.906,0.302
48,0,22.1,28937,698,19.0,653,7126,0,1,0,1,5,14300,9.79,0.246,0.494,0.165
23,0,0.4,50353,640,1.0,1789,7937,0,0,0,2,5,10100,13.26,0.158,0.201,0.067
28,0,8.3,30848,617,3.5,82,10281,0,0,0,1,0,16700,11.23,0.333,0.541,0.18
46,0,25.1,84430,680,13.2,17252,12262,0,2,0,0,3,33700,17.88,0.145,0.399,0.133
23,0,3.6,53632,620,1.2,874,6227,0,2,0,0,5,56900,19.26,0.116,1.061,0.354
33,0,14.9,70767,613,12.0,7161,10823,0,0,0,0,2,17900,19.53,0.153,0.253,0.084
27,0,7.6,43532,695,5.9,2007,16630,0,0,1,0,0,42200,18.23,0.382,0.969,0.323
18,0,0.0,24022,579,1.1,18,5490,0,0,0,2,3,10000,16.06,0.229,0.416,0.139
36,0,7.1,88000,647,16.0,300000,14886,0,0,0,0,4,11600,20.98,0.169,0.132,0.044
36,1,8.6,79112,546,17.6,17219,14320,0,1,0,2,5,100000,15.04,0.181,1.264,0.421
35,0,3.4,16857,653,4.5,118,6018,0,0,0,0,5,11700,18.73,0.357,0.694,0.231
34,0,9.6,127843,636,1.3,138,67024,0,0,0,2,2,100000,14.89,0.524,0.782,0.261
25,0,4.6,28456,612,4.7,920,15519,0,0,0,0,1,29000,19.01,0.545,1.019,0.34
24,0,5.4,36922,685,3.3,226,5430,0,0,0,0,1,40700,17.51,0.147,1.102,0.367
43,1,12.4,108145,625,7.9,4997,49108,0,2,0,1,2,50000,12.6,0.454,0.462,0.154
21,0,2.0,21643,592,0.8,6,9298,0,1,2,0,2,11900,22.9,0.43,0.55,0.183
25,0,2.5,44895,733,5.4,640,15289,0,0,1,2,3,87700,10.32,0.341,1.953,0.651
18,0,0.0,25467,730,0.3,4,7044,0,0,0,2,1,6800,10.81,0.277,0.267,0.089
58,0,33.7,41142,719,27.8,718,8626,0,0,0,0,2,41500,16.5,0.21,1.009,0.336
48,0,7.2,73748,761,4.7,462,57625,0,0,0,2,0,8400,8.91,0.781,0.114,0.038
25,1,1.7,110255,725,4.2,1140,33954,0,0,0,1,2,50000,8.28,0.308,0.453,0.151
25,1,2.3,72198,622,1.8,366,16752,0,0,0,2,2,1500,14.33,0.232,0.021,0.007
41,0,16.4,38226,628,12.8,1081,12552,0,1,0,2,5,25800,14.43,0.328,0.675,0.225
29,0,2.6,78323,696,8.7,1105,20557,0,0,0,2,0,100000,12.68,0.262,1.277,0.426
47,1,20.4,42143,604,10.6,2712,8548,0,0,0,0,1,11400,19.63,0.203,0.271,0.09
36,1,13.7,33873,608,12.2,4614,6759,0,2,0,2,1,63300,13.38,0.2,1.869,0.623
35,0,3.4,24482,490,15.8,55,7045,0,1,0,0,5,26700,22.28,0.288,1.091,0.364
43,0,12.2,56273,702,18.9,16901,22618,0,0,0,2,0,4900,10.94,0.402,0.087,0.029
33,0,14.0,46442,694,1.6,507,1173,0,0,0,1,0,29300,9.38,0.025,0.631,0.21
53,0,12.5,117077,647,25.5,8448,22565,0,0,0,1,3,48900,12.09,0.193,0.418,0.139
32,0,7.4,53620,589,2.4,381,21546,1,2,0,2,0,91500,15.28,0.402,1.706,0.569
45,1,14.1,65074,656,0.0,0,40823,0,0,1,2,2,70500,11.39,0.627,1.083,0.361
24,0,3.2,55857,507,1.3,19,10096,0,0,0,0,0,28200,22.93,0.181,0.505,0.168
39,0,18.6,52121,597,14.2,65908,15763,1,2,0,1,2,21700,14.23,0.302,0.416,0.139
47,2,0.1,15000,637,25.9,597,2594,0,0,0,0,0,1500,20.12,0.173,0.1,0.033
48,0,1.2,95295,666,9.0,4531,15479,0,0,0,0,0,70000,18.75,0.162,0.735,0.245
67,0,34.5,124650,757,7.6,3870,92265,0,0,0,0,2,70000,15.35,0.74,0.562,0.187
28,0,4.1,68881,666,8.7,495,37545,0,0,0,1,3,29100,9.17,0.545,0.422,0.141
41,0,6.9,43110,738,20.6,300,23130,0,1,0,1,5,8000,9.42,0.537,0.186,0.062
30,2,1.1,15000,693,1.7,19,1440,0,0,0,2,4,3000,11.2,0.096,0.2,0.067
32,0,11.4,29677,615,1.4,212,3128,0,1,0,1,4,27200,12.65,0.105,0.917,0.306
37,0,3.7,36511,561,18.0,1259,5534,0,1,0,0,0,17700,21.75,0.152,0.485,0.162
44,0,7.6,96561,680,16.8,287,16576,0,0,0,0,5,37100,18.14,0.172,0.384,0.128
35,0,13.2,54014,751,1.8,1915,3553,0,0,0,2,5,77100,9.88,0.066,1.427,0.476
18,2,0.5,16913,495,1.8,103,4416,0,1,0,2,2,23800,15.9,0.261,1.407,0.469
55,0,6.1,34097,685,22.7,670,12071,0,0,0,1,3,19000,10.22,0.354,0.557,0.186
39,0,18.0,50783,637,18.4,5885,8826,0,0,0,0,2,38500,20.71,0.174,0.758,0.253
53,0,34.1,22294,622,15.9,103,5845,0,1,0,0,1,18600,19.35,0.262,0.834,0.278
44,2,1.5,20886,662,23.3,3279,4898,0,0,0,0,5,2100,17.02,0.235,0.101,0.034
31,0,6.8,27745,633,1.5,50,7883,0,0,0,0,5,15800,20.52,0.284,0.569,0.19
37,0,18.5,43357,585,3.5,3506,6060,0,2,0,0,0,15700,21.33,0.14,0.362,0.121
35,0,7.1,47233,612,9.1,459,2361,0,2,0,2,3,75200,13.25,0.05,1.592,0.531
35,0,16.8,24099,706,15.7,361,14059,0,0,0,0,4,8400,16.12,0.583,0.349,0.116
19,0,0.3,37881,598,1.9,133,7913,0,0,1,0,4,20100,22.27,0.209,0.531,0.177
39,0,10.3,62522,682,0.6,58,25500,0,1,0,1,2,50000,9.21,0.408,0.8,0.267
29,0,3.3,18653,651,0.2,26,7818,0,1,0,0,4,6200,17.43,0.419,0.332,0.111
35,2,0.7,23425,596,7.5,559,2584,0,0,1,0,4,2300,22.38,0.11,0.098,0.033
32,0,11.5,15000,630,11.2,119,8912,0,0,0,0,0,9900,19.7,0.594,0.66,0.22
46,2,0.6,32869,801,5.1,245,22314,0,0,0,0,4,600,14.39,0.679,0.018,0.006
45,1,18.3,70893,765,17.2,313,46335,0,1,0,0,2,4200,14.23,0.654,0.059,0.02
33,1,10.9,24102,642,2.9,46,5417,0,0,0,0,4,7200,20.28,0.225,0.299,0.1
29,0,9.5,37946,587,8.8,5302,5240,0,1,2,2,5,51300,16.94,0.138,1.352,0.451
34,0,2.7,72471,641,8.1,2617,16028,0,0,0,1,5,36800,12.52,0.221,0.508,0.169
36,1,2.3,47709,652,3.4,543,14916,0,0,0,1,4,9200,10.68,0.313,0.193,0.064
18,1,1.0,42721,682,1.5,466,32391,0,0,0,2,2,77500,11.16,0.758,1.814,0.605
23,0,3.8,29741,674,4.1,1411,13537,0,0,0,1,2,15500,10.74,0.455,0.521,0.174
22,0,3.7,20488,720,1.9,71,8486,0,0,0,1,3,8300,7.69,0.414,0.405,0.135
48,0,17.4,37325,617,13.2,787,9414,0,0,0,1,3,13800,12.9,0.252,0.37,0.123
35,0,10.8,54382,709,7.0,57393,6832,0,0,0,1,4,16100,8.07,0.126,0.296,0.099
54,0,16.9,33199,659,24.4,617,10208,0,0,0,2,5,19300,12.42,0.307,0.581,0.194
55,0,8.8,59671,683,22.6,16674,43725,0,1,0,0,0,46100,17.01,0.733,0.773,0.258
18,0,0.0,74548,616,0.0,0,17385,0,0,1,2,1,93600,13.61,0.233,1.256,0.419
41,0,1.2,54260,691,21.3,2096,4329,0,1,0,2,0,53100,11.19,0.08,0.979,0.326
42,0,23.3,29067,693,10.8,38,14631,0,0,0,2,3,45300,11.93,0.503,1.558,0.519
18,1,1.0,54815,557,0.5,147,34322,0,1,0,0,5,39200,21.62,0.626,0.715,0.238
52,0,22.6,56052,659,22.8,4050,17131,1,0,0,1,3,49300,10.01,0.306,0.88,0.293
35,0,12.8,52159,504,2.2,151,14573,0,0,1,0,2,47100,22.52,0.279,0.903,0.301
28,1,5.9,53448,575,9.1,291,8022,0,0,0,2,1,73700,16.1,0.15,1.379,0.46
38,1,8.6,31223,587,15.9,31,10938,0,0,0,0,2,5600,21.54,0.35,0.179,0.06
41,0,4.1,25308,552,9.4,601,3889,0,0,0,2,1,11300,15.39,0.154,0.446,0.149
58,2,1.7,15000,794,21.9,213,3490,0,0,0,2,4,21100,9.41,0.233,1.407,0.469
20,0,2.0,28284,551,2.0,36,10675,0,0,0,0,1,28100,21.15,0.377,0.993,0.331
46,0,10.6,47083,673,0.2,29,7021,0,1,0,0,2,6100,17.6,0.149,0.13,0.043
34,0,10.2,26095,622,9.3,191,15176,0,0,0,2,3,6900,13.58,0.582,0.264,0.088
46,0,12.5,37526,571,25.1,29161,11492,0,0,1,1,2,11900,13.36,0.306,0.317,0.106
34,0,5.7,31034,656,9.4,1205,14836,0,0,0,1,4,25000,9.77,0.478,0.806,0.269
38,1,9.3,15844,532,8.1,59,598,0,0,0,0,3,22100,22.88,0.038,1.395,0.465
29,0,1.5,59450,607,8.5,1684,24970,0,3,1,0,5,70000,19.74,0.42,1.177,0.392
42,0,15.1,92167,640,6.0,4579,24227,0,0,0,2,2,9000,13.47,0.263,0.098,0.033
35,0,15.7,29175,588,2.9,5593,5911,0,0,0,2,3,54100,16.07,0.203,1.854,0.618
37,0,15.1,23694,666,2.7,1441,9018,0,0,0,0,4,24800,17.84,0.381,1.047,0.349
30,0,10.0,33049,541,6.8,156,5579,0,3,0,0,5,36000,22.26,0.169,1.089,0.363
64,0,7.9,57177,581,20.8,8758,7900,0,2,1,0,4,70000,21.83,0.138,1.224,0.408
27,0,7.4,59641,635,8.6,57223,15338,0,1,0,2,4,3100,13.49,0.257,0.052,0.017
23,0,1.6,48221,609,4.3,60,23320,0,1,0,1,3,26000,11.8,0.484,0.539,0.18
49,0,17.5,56226,562,21.3,9759,19961,0,1,0,1,2,31800,14.1,0.355,0.566,0.189
33,1,4.6,34200,762,10.2,10738,12673,0,0,0,2,2,33800,8.76,0.371,0.988,0.329
23,0,2.6,15000,692,2.3,148,3041,0,0,0,2,3,13600,12.66,0.203,0.907,0.302
33,1,9.3,49866,682,10.0,1152,20361,0,0,0,2,0,93800,11.22,0.408,1.881,0.627
35,0,12.5,44524,673,5.6,1730,14568,0,0,0,1,1,24800,10.42,0.327,0.557,0.186
35,1,10.9,136232,729,0.0,0,28913,0,1,1,0,4,70000,16.06,0.212,0.514,0.171
35,0,13.0,52811,695,13.7,1804,12187,0,0,0,2,5,64700,12.24,0.231,1.225,0.408
22,0,2.1,28541,657,1.7,24,1653,0,0,0,0,3,32600,18.86,0.058,1.142,0.381
34,1,1.1,44576,712,5.0,7005,17201,0,0,0,0,2,13300,16.62,0.386,0.298,0.099
37,2,0.6,15000,771,0.7,4,1193,0,0,0,0,4,1500,14.45,0.08,0.1,0.033
19,0,0.8,15000,654,0.7,80,3796,0,1,0,1,2,5000,10.53,0.253,0.333,0.111
19,0,0.2,15658,632,0.8,9,6142,0,0,0,2,0,26000,14.86,0.392,1.66,0.553
37,0,11.9,53975,619,0.7,52,2389,0,2,0,2,3,10100,13.11,0.044,0.187,0.062
40,0,20.9,76410,582,0.5,37,37801,0,1,0,0,5,10900,22.9,0.495,0.143,0.048
37,1,11.0,139735,707,17.0,55780,29957,0,1,0,1,2,50000,8.24,0.214,0.358,0.119
43,1,1.3,36495,675,6.3,4411,7923,0,0,0,1,0,11900,10.74,0.217,0.326,0.109
48,0,14.0,47448,670,13.1,1998,14585,0,1,0,1,0,17100,9.4,0.307,0.36,0.12
18,0,0.0,23348,593,0.2,56,3258,0,0,1,2,3,13300,15.7,0.14,0.57,0.19
26,0,4.1,48605,662,1.4,354,7455,0,0,0,0,1,53900,18.82,0.153,1.109,0.37
25,0,3.1,29228,547,6.3,65,2212,0,1,1,0,4,31400,22.97,0.076,1.074,0.358
29,0,7.6,46079,534,10.7,144,8221,0,1,0,2,1,7700,15.05,0.178,0.167,0.056
34,1,5.0,38723,641,9.8,288,20636,0,0,0,2,1,14400,13.35,0.533,0.372,0.124
25,0,0.2,52963,679,6.7,188,8772,0,0,0,0,0,55300,17.66,0.166,1.044,0.348
29,0,2.9,65591,709,4.2,165,34663,0,0,0,2,4,100000,10.03,0.528,1.525,0.508
40,0,0.5,132849,725,2.7,809,91032,0,0,0,0,3,60300,16.11,0.685,0.454,0.151
38,0,6.1,49680,781,6.2,352,7278,0,0,0,0,2,43600,14.1,0.146,0.878,0.293
18,1,1.0,117297,642,0.5,38,27564,0,1,0,2,2,53200,13.97,0.235,0.454,0.151
20,0,1.9,32715,538,0.7,52,13890,0,0,0,0,1,2100,22.04,0.425,0.064,0.021
34,0,6.3,47781,789,10.1,30819,10271,0,0,0,1,3,38900,7.58,0.215,0.814,0.271
34,0,3.4,46493,670,10.8,674,1972,0,0,0,0,2,56900,18.59,0.042,1.224,0.408
34,0,12.0,16883,759,9.3,1978,4573,0,0,0,2,5,29500,8.91,0.271,1.747,0.582
41,1,2.9,61929,633,0.1,16,21059,0,1,0,1,5,25200,11.89,0.34,0.407,0.136
58,1,28.5,49688,718,20.9,4382,22482,0,0,0,1,2,20400,9.46,0.452,0.411,0.137
18,0,0.0,18606,511,0.7,16,4614,0,0,0,2,0,31000,16.04,0.248,1.666,0.555
32,0,10.6,48815,690,4.0,730,22822,0,0,0,2,2,52900,12.61,0.468,1.084,0.361
26,1,2.3,142171,631,4.7,149,15590,0,0,0,2,5,100000,14.06,0.11,0.703,0.234
29,0,6.8,28240,624,3.7,30,4058,0,0,0,2,3,47300,13.05,0.144,1.675,0.558
46,0,16.9,45233,631,26.3,15420,9438,0,0,0,2,3,37900,14.42,0.209,0.838,0.279
46,0,6.6,24332,659,14.6,6505,10494,0,0,0,0,5,32500,18.1,0.431,1.336,0.445
53,0,28.1,110041,587,18.0,7973,57134,0,1,0,2,2,90400,16.88,0.519,0.822,0.274
33,0,4.2,15000,636,9.5,3287,10612,0,0,0,0,3,20400,19.9,0.707,1.36,0.453
39,1,5.7,36835,681,8.2,530,4301,0,1,0,0,2,46000,18.92,0.117,1.249,0.416
46,0,26.9,39531,732,8.5,142,10449,0,0,0,0,5,4700,16.5,0.264,0.119,0.04
40,0,19.1,59370,571,4.3,705,3747,0,1,0,2,2,100000,16.66,0.063,1.684,0.561
56,0,3.0,38617,693,7.4,1499,10743,0,0,0,1,2,32300,9.51,0.278,0.836,0.279
55,0,23.3,138673,675,16.5,26528,3498,0,1,0,0,1,70000,17.66,0.025,0.505,0.168
39,0,6.1,84132,659,7.8,6937,6169,0,0,0,0,2,70000,18.78,0.073,0.832,0.277
39,0,3.0,43856,620,10.1,5920,6561,0,2,0,2,5,71200,13.39,0.15,1.623,0.541
58,0,15.7,69478,762,22.2,8578,21630,0,0,0,0,2,70000,15.88,0.311,1.008,0.336
28,1,2.8,51728,637,6.5,1426,17231,0,0,0,2,2,76300,13.48,0.333,1.475,0.492
46,1,21.2,154539,708,13.9,16138,66776,0,0,0,0,2,18300,16.33,0.432,0.118,0.039
18,0,0.0,16207,648,1.2,165,3429,0,0,0,1,5,10500,12.87,0.212,0.648,0.216
23,0,0.5,27924,565,3.5,1776,5170,0,0,0,2,3,18700,15.4,0.185,0.67,0.223
39,0,13.8,70929,750,17.7,1166,19855,0,0,0,1,0,44300,6.68,0.28,0.625,0.208
31,0,1.6,25537,592,8.1,1311,4012,0,2,0,0,2,5600,21.38,0.157,0.219,0.073
43,2,0.6,15000,685,3.4,137,2052,0,1,0,2,5,6100,11.64,0.137,0.407,0.136
26,0,3.1,22696,602,0.6,7,2597,0,1,0,0,1,12800,19.93,0.114,0.564,0.188
29,0,0.5,68641,779,4.7,7071,1762,0,0,0,2,5,60200,9.71,0.026,0.877,0.292
55,0,28.7,96482,743,15.7,8688,7132,0,0,0,2,4,52600,10.61,0.074,0.545,0.182
36,2,0.9,18680,599,16.8,943,3103,0,0,0,0,5,1900,21.21,0.166,0.102,0.034
18,0,0.0,64453,599,0.2,44,25649,1,0,0,0,3,31900,21.17,0.398,0.495,0.165
42,1,13.6,83676,673,15.1,59009,14290,0,0,0,0,5,70000,18.46,0.171,0.837,0.279
33,0,12.7,31194,747,14.3,1000,4689,0,0,0,2,3,15200,9.98,0.15,0.487,0.162
49,0,2.1,84116,675,4.2,11578,12162,0,0,0,1,5,14300,10.18,0.145,0.17,0.057
39,0,20.2,57036,630,4.6,413,31696,0,3,0,2,4,28400,13.62,0.556,0.498,0.166
46,0,21.7,90361,549,23.4,5224,32003,1,0,0,0,5,34400,21.46,0.354,0.381,0.127
54,1,4.5,45296,754,21.3,1169,13979,0,0,0,2,3,36300,9.86,0.309,0.801,0.267
36,2,0.1,45276,630,0.2,44,8669,0,0,0,0,3,4500,19.31,0.191,0.099,0.033
26,1,2.5,149870,540,5.4,18044,40012,1,2,0,2,0,11900,15.49,0.267,0.079,0.026
45,0,18.9,47804,703,25.7,641,19080,0,1,0,1,2,31500,8.94,0.399,0.659,0.22
39,1,10.4,86977,792,2.5,949,5706,0,0,0,0,4,17900,15.68,0.066,0.206,0.069
49,1,21.7,76466,657,14.5,1503,34575,0,0,0,2,4,30800,11.61,0.452,0.403,0.134
41,0,18.9,47085,633,11.1,3035,12547,0,0,0,1,3,13900,12.95,0.266,0.295,0.098
32,0,3.4,35983,756,12.4,522,13515,0,0,0,2,1,4800,8.03,0.376,0.133,0.044
39,0,19.8,81199,593,3.6,455,16114,0,1,0,1,0,34100,14.84,0.198,0.42,0.14
43,2,0.1,32412,685,5.0,65,5722,0,0,0,2,5,48700,12.33,0.177,1.503,0.501
39,1,9.1,64982,678,19.9,12072,16014,0,0,0,1,3,16600,9.4,0.246,0.255,0.085
52,0,9.5,19062,691,15.2,1823,4734,0,0,0,1,5,11200,9.72,0.248,0.588,0.196
56,0,19.9,86698,668,28.4,491,17268,0,0,1,0,2,70000,17.91,0.199,0.807,0.269
52,0,9.3,55763,691,2.5,2521,13417,0,0,0,0,3,25500,18.48,0.241,0.457,0.152
18,2,0.7,49932,622,1.8,228,5483,0,0,0,1,5,14800,12.84,0.11,0.296,0.099
52,0,9.4,181567,592,9.2,203,48851,0,1,0,0,5,70000,22.42,0.269,0.386,0.129
41,0,19.9,60119,651,14.7,24783,12765,0,0,0,0,2,50200,18.6,0.212,0.835,0.278
27,0,8.4,37589,571,8.2,709,17921,0,2,0,0,4,42000,21.9,0.477,1.117,0.372
37,0,6.4,97062,611,1.3,1051,49514,0,1,0,2,5,40900,14.6,0.51,0.421,0.14
52,1,8.8,25718,620,25.6,5100,2294,0,0,0,0,3,7900,19.9,0.089,0.307,0.102
36,0,5.1,31239,711,18.0,191,16323,0,0,0,2,2,19900,10.2,0.523,0.637,0.212
27,0,1.4,41063,610,8.8,191,7959,0,0,0,2,3,76300,14.79,0.194,1.858,0.619
33,0,2.0,29950,646,8.1,762,4057,0,0,0,1,1,14800,11.52,0.135,0.494,0.165
34,0,10.2,58349,699,0.7,442,17929,0,0,0,2,0,48100,12.74,0.307,0.824,0.275
37,0,4.0,42398,723,14.0,12464,10195,0,1,0,0,2,25700,16.93,0.24,0.606,0.202
44,0,13.3,38341,547,26.0,248,10539,0,1,0,1,2,9200,13.56,0.275,0.24,0.08
28,0,3.3,42099,597,6.3,860,13624,0,1,0,0,3,3000,22.97,0.324,0.071,0.024
22,1,1.0,62173,533,3.1,149,21013,0,0,0,0,5,9000,22.11,0.338,0.145,0.048
40,0,0.4,155386,632,3.1,9769,13631,0,0,0,0,4,70000,20.69,0.088,0.45,0.15
41,0,7.5,58996,680,11.7,4732,22827,0,0,0,0,5,45000,18.57,0.387,0.763,0.254
18,0,0.0,26633,554,0.9,65,1392,1,1,2,0,4,35900,21.59,0.052,1.348,0.449
53,0,15.2,132904,484,24.3,3873,31171,0,2,0,2,3,100000,15.95,0.235,0.752,0.251
18,0,0.0,40877,628,1.2,164,31645,0,0,0,2,4,1000,13.59,0.774,0.024,0.008
18,0,0.0,19515,629,1.4,546,6765,0,1,0,2,5,30500,13.85,0.347,1.563,0.521
30,0,0.5,34299,656,0.7,8,6359,0,0,0,2,0,54300,12.19,0.185,1.583,0.528
31,2,0.7,18889,681,7.4,1352,2320,0,0,1,2,4,6400,11.11,0.123,0.339,0.113
40,0,5.9,56424,582,18.7,5530,28702,0,3,2,2,5,68400,15.2,0.509,1.212,0.404
25,0,5.2,18180,594,6.9,789,6153,1,2,0,1,5,6500,13.2,0.338,0.358,0.119
36,1,7.9,138173,581,17.3,24537,40435,1,0,1,0,0,63800,22.78,0.293,0.462,0.154
31,0,6.9,47249,730,11.7,30066,26616,0,0,0,2,1,16500,9.95,0.563,0.349,0.116
31,0,7.3,151701,708,7.2,194,21657,0,0,1,1,3,29700,9.14,0.143,0.196,0.065
18,0,0.0,26485,688,1.4,295,4277,0,1,0,2,3,40100,11.24,0.161,1.514,0.505
59,0,4.4,72259,767,7.0,3431,3249,0,0,0,0,1,22000,14.56,0.045,0.304,0.101
38,0,16.0,22184,550,19.6,4117,9930,0,2,0,0,5,20600,21.48,0.448,0.929,0.31
38,0,4.8,63649,485,7.0,336,11879,0,3,0,2,3,100000,15.25,0.187,1.571,0.524
21,0,0.0,15580,634,2.6,17,7128,0,0,0,0,4,14500,20.36,0.458,0.931,0.31
18,0,0.0,15000,561,1.6,119,2269,1,0,2,2,3,3400,15.01,0.151,0.227,0.076
18,0,0.0,22863,631,1.1,44,10358,0,0,0,2,2,44900,13.11,0.453,1.964,0.655
19,0,0.0,20434,576,0.3,3,7078,0,1,0,2,3,26300,15.12,0.346,1.287,0.429
35,1,6.8,56175,610,11.2,220,25807,0,2,0,1,3,15400,11.95,0.459,0.274,0.091
24,1,1.8,71042,570,3.0,130,22174,0,0,0,2,2,22600,16.38,0.312,0.318,0.106
30,0,7.5,79754,565,4.5,25,21089,0,0,2,2,5,21500,15.87,0.264,0.27,0.09
32,1,8.5,198078,794,0.5,42,28442,0,0,0,2,5,100000,9.27,0.144,0.505,0.168
41,1,7.0,214465,718,20.0,2143,81455,0,0,0,1,5,29900,8.55,0.38,0.139,0.046
40,0,3.7,65746,643,11.6,2086,29194,0,0,0,0,4,43100,19.16,0.444,0.656,0.219
50,0,12.9,45728,706,5.7,1245,11175,0,0,0,1,1,10800,8.11,0.244,0.236,0.079
29,0,3.4,26667,614,6.4,987,7087,0,1,0,2,0,36700,14.74,0.266,1.376,0.459
41,0,14.0,50332,637,5.4,977,5949,0,0,0,2,1,55500,14.17,0.118,1.103,0.368
32,0,6.1,24681,605,8.0,1223,7422,0,0,0,0,5,11100,20.61,0.301,0.45,0.15
46,0,25.9,40700,647,4.7,1916,21577,0,0,0,1,0,28800,12.29,0.53,0.708,0.236
46,0,4.3,81916,711,16.0,72652,19111,0,0,0,0,1,70000,17.19,0.233,0.855,0.285
18,0,0.0,35579,760,0.6,6,4958,0,1,0,2,3,25700,8.7,0.139,0.722,0.241
18,2,1.8,15000,546,0.4,58,1778,0,1,1,1,4,5800,14.51,0.119,0.387,0.129
55,1,10.2,51139,731,24.6,28325,15093,0,0,0,2,0,2000,11.26,0.295,0.039,0.013
28,0,8.1,31095,621,1.8,664,13175,0,1,0,2,5,56000,13.92,0.424,1.801,0.6
18,0,0.0,29167,611,1.4,517,6281,0,0,0,2,0,31300,14.5,0.215,1.073,0.358
28,0,9.0,103021,719,7.1,2886,5137,0,0,0,2,1,56700,9.81,0.05,0.55,0.183
39,0,13.2,42383,763,13.7,564,12142,0,0,1,0,5,35900,14.08,0.286,0.847,0.282
26,0,0.3,35474,580,5.1,1030,15020,0,0,0,0,4,46500,21.3,0.423,1.311,0.437
26,0,1.4,67062,701,8.0,3140,8813,0,1,0,0,3,39600,16.58,0.131,0.59,0.197
18,1,1.0,176380,670,1.7,127,16694,0,0,0,0,4,70000,17.52,0.095,0.397,0.132
25,0,1.0,16171,531,4.8,36,9620,0,1,0,2,1,4000,15.27,0.595,0.247,0.082
18,0,0.0,41329,632,1.1,81,12242,0,1,0,2,0,11100,13.82,0.296,0.269,0.09
18,0,0.0,15000,580,1.3,200,7075,0,1,0,0,2,10700,22.1,0.472,0.713,0.238
31,0,5.7,25710,600,10.7,2263,6415,0,0,0,2,1,1000,14.37,0.25,0.039,0.013
37,0,5.1,86821,662,16.8,822,22413,0,0,0,0,5,48200,17.51,0.258,0.555,0.185
18,0,0.0,53048,582,1.1,718,5610,0,1,2,0,5,19300,21.04,0.106,0.364,0.121
31,1,1.3,29003,603,11.2,300,5314,0,0,0,0,0,1900,19.95,0.183,0.066,0.022
29,0,1.9,29802,597,3.8,43,5266,1,1,0,0,3,13700,22.42,0.177,0.46,0.153
